225,0.711546
226,0.715539
227,0.710947
228,0.709834
229,0.709346
230,0.709345
231,0.712498
232,0.712978
233,0.713389
234,0.711597
235,0.711991
236,0.711542
237,0.710019
238,0.709628
239,0.709346
240,0.710393
241,0.710479
242,0.712007
243,0.713299
244,0.710677
245,0.710678
246,0.710987
247,0.710406
248,0.712292
249,0.711909
250,0.711176
251,0.710311
252,0.711007
253,0.7121
254,0.710122
255,0.711694
256,0.711232
257,0.706142
258,0.701933
259,0.681817
260,0.648792
261,0.624278
262,0.602367
263,0.59165
264,0.592563
265,0.592335
266,0.590014
267,0.591553
268,0.591828
269,0.59208
270,0.590106
271,0.590394
272,0.591071
273,0.590863
274,0.59249
275,0.591218
276,0.58846
277,0.591202
278,0.590461
279,0.590074
280,0.591753
281,0.590786
282,0.590756
283,0.592768
284,0.59251
285,0.588588
286,0.590384
287,0.589854
288,0.590195
289,0.593526
290,0.592434
291,0.590706
292,0.591243
293,0.590544
294,0.590628
295,0.59055
296,0.589264
297,0.591085
298,0.590859
299,0.59002
300,0.590775
301,0.589824
302,0.589147
303,0.591111
304,0.591719
305,0.589338
306,0.591912
307,0.590747
308,0.59052
309,0.591251
310,0.589355
311,0.589736
312,0.590164
313,0.590462
314,0.59022
315,0.590443
316,0.589595
317,0.588672
318,0.589097
319,0.590417
320,0.588584
321,0.591195
322,0.589853
323,0.587858
324,0.590647
325,0.588403
326,0.590458
327,0.590557
328,0.590159
329,0.589777
330,0.588674
331,0.590934
332,0.589928
333,0.591341
334,0.590558
335,0.587549
336,0.589451
337,0.589416
338,0.590581
339,0.591262
340,0.588259
341,0.589852
342,0.588579
343,0.591406
344,0.593198
345,0.588208
346,0.590033
347,0.588585
348,0.588744
349,0.58943
350,0.59062
351,0.59035
352,0.587884
353,0.5918
354,0.590469
355,0.588722
356,0.591881
357,0.588947
358,0.589441
359,0.589215
360,0.587345
361,0.590621
362,0.589659
363,0.589424
364,0.590793
365,0.587758
366,0.588545
367,0.590182
368,0.589121
369,0.591774
370,0.590756
371,0.590281
372,0.591494
373,0.590152
374,0.588939
375,0.588419
376,0.589596
377,0.589581
378,0.590158
379,0.59192
380,0.590854
381,0.591458
382,0.589146
383,0.588674
384,0.589026
385,0.587561
386,0.59153
387,0.5895
388,0.590337
389,0.589623
390,0.58689
391,0.590656
392,0.591733
393,0.591279
394,0.592454
395,0.592342
396,0.589443
397,0.592389
398,0.592322
399,0.590317
400,0.590815
401,0.587968
402,0.590274
403,0.589849
404,0.589092
405,0.59052
406,0.58968
407,0.58922
408,0.590699
409,0.591744
410,0.590936
411,0.590783
412,0.588772
413,0.588164
414,0.589323
415,0.591357
416,0.592101
417,0.590538
418,0.59057
419,0.59198
420,0.591574
421,0.592487
422,0.590617
423,0.586956
424,0.586948
425,0.587745
426,0.589777
427,0.590567
428,0.587638
429,0.581578
430,0.575077
431,0.568898
432,0.566628
433,0.563812
434,0.563011
435,0.561083
436,0.559988
437,0.561449
438,0.558966
439,0.562711
440,0.546967
441,0.521587
442,0.500678
443,0.477489
444,0.467859
445,0.467283
446,0.465777
447,0.466502
448,0.466978
449,0.468179
450,0.469575
451,0.46619
452,0.468005
453,0.467146
454,0.464647
455,0.465597
456,0.467478
457,0.466108
458,0.467327
459,0.46705
460,0.465386
461,0.466681
462,0.467957
463,0.467602
464,0.466169
465,0.467168
466,0.466441
467,0.467875
468,0.466921
469,0.467635
470,0.468381
471,0.468403
472,0.468642
473,0.468856
474,0.466435
475,0.466913
476,0.470173
477,0.468502
478,0.468091
479,0.461896
480,0.45077
481,0.420995
482,0.394169
483,0.368897
484,0.349196
485,0.348073
486,0.345434
487,0.344614
488,0.344335
489,0.347786
490,0.348931
491,0.348597
492,0.347901
493,0.347691
494,0.343746
495,0.344609
496,0.343468
497,0.34111
498,0.345165
499,0.344112
500,0.34637
501,0.345183
502,0.34334
503,0.34449
504,0.344469
505,0.345417
506,0.34587
507,0.345612
508,0.346423
509,0.345429
510,0.345904
511,0.345949
512,0.342798
513,0.343331
514,0.342869
515,0.34355
516,0.345049
517,0.346257
518,0.347367
519,0.342907
520,0.344159
521,0.344221
522,0.343885
523,0.346851
524,0.345815
525,0.345713
526,0.339297
527,0.335723
528,0.310685
529,0.281749
530,0.262579
531,0.239333
532,0.237805
533,0.241935
534,0.238769
535,0.239004
536,0.241323
537,0.239577
538,0.239666
539,0.240717
540,0.238886
541,0.240266
542,0.243339
543,0.241143
544,0.242981
545,0.24081
546,0.239419
547,0.239884
548,0.23904
549,0.238677
550,0.240345
551,0.240732
552,0.241417
553,0.243808
554,0.244118
555,0.246486
556,0.243832
557,0.242319
558,0.243214
559,0.237199
560,0.231706
561,0.217384
562,0.193458
563,0.177289
564,0.160591
565,0.152271
566,0.149118
567,0.146914
568,0.144696
569,0.144698
570,0.143253
571,0.141599
572,0.13978
573,0.13928
574,0.137118
575,0.134954
576,0.1348
577,0.133412
578,0.135909
579,0.135538
580,0.134298
581,0.135378
582,0.132126
583,0.132629
584,0.133533
585,0.131849
586,0.131354
587,0.13315
588,0.132917
589,0.131818
590,0.132566
591,0.12986
592,0.129787
593,0.129945
594,0.130162
595,0.129123
596,0.126769
597,0.126017
598,0.118526
599,0.109011
600,-0.03257
601,0.005365
602,0.03889
603,0.068726
604,0.075176
605,0.068888
606,0.065453
607,0.063841
608,0.062947
609,0.062201
610,0.061633
611,0.060987
612,0.060256
613,0.059585
614,0.058618
615,0.057956
616,0.057883
617,0.057887
618,0.058315
619,0.057632
620,0.056924
621,0.056448
622,0.055522
623,0.055373
624,0.054488
625,0.053758
626,0.053355
627,0.052811
628,0.052318
629,0.049826
630,0.045652
631,0.038883
632,0.02991
633,0.022032
634,0.015363
635,0.010685
636,0.007715
637,0.005572
638,0.002006
639,-0.00217
640,-0.00732
641,-0.01194
642,-0.01395
643,-0.0142
644,-0.01325
645,-0.01263
646,-0.01281
647,-0.01266
648,-0.01337
649,-0.01398
650,-0.01528
651,-0.01848
652,-0.02041
653,-0.02106
654,-0.02014
655,-0.01818
656,-0.01661
657,-0.01568
658,-0.01627
659,-0.01674
660,-0.01701
661,-0.01802
662,-0.01705
663,-0.01389
664,-0.00989
665,-0.00518
666,-0.00209
667,-0.00457
668,-0.00793
669,-0.0124
670,-0.01536
671,-0.01537
672,-0.01533
673,-0.01492
674,-0.01524
675,-0.01638
676,-0.01704
677,-0.01732
678,-0.01763
679,-0.01867
680,-0.02059
681,-0.02346
682,-0.02561
683,-0.02489
684,-0.02224
685,-0.01867
686,-0.01615
687,-0.01623
688,-0.01934
689,-0.0234
690,-0.02591
691,-0.0268
692,-0.02507
693,-0.02282
694,-0.02085
695,-0.01956
696,-0.01971
697,-0.0198
698,-0.0198
699,-0.01981
700,-0.01869
701,-0.01768
702,-0.01703
703,-0.01825
704,-0.02004
705,-0.02257
706,-0.02426
707,-0.0236
708,-0.02321
709,-0.0224
710,-0.02254
711,-0.02372
712,-0.02396
713,-0.02409
714,-0.02355
715,-0.02285
716,-0.02248
717,-0.02197
718,-0.02187
719,-0.02203
720,-0.02227
721,-0.02239
722,-0.02206
723,-0.02072
724,-0.01869
725,-0.01807
726,-0.01794
727,-0.01975
728,-0.02318
729,-0.02491
730,-0.02574
731,-0.02468
732,-0.02194
733,-0.01984
734,-0.01828
735,-0.01813
736,-0.01911
737,-0.02025
738,-0.02096
739,-0.02185
740,-0.02249
741,-0.02314
742,-0.02335
743,-0.02286
744,-0.0216
745,-0.02026
746,-0.02047
747,-0.02088
748,-0.02126
749,-0.02159
750,-0.02074
751,-0.01978
752,-0.01966
753,-0.01981
754,-0.02021
755,-0.0202
756,-0.02032
757,-0.0208
758,-0.02135
759,-0.02208
760,-0.02243
761,-0.02194
762,-0.02176
763,-0.02202
764,-0.02201
765,-0.02221
766,-0.02233
